shipment_id,vendor,shipto_country,managed_by,fulfill_via,shipment_mode,pq_#,pq_first_sent_to_client_date,scheduled_delivery_date,delivered_to_client_date,delivery_recorded_date,product_group,sub_classification,vendor_inco_term,shipment_weight_kg,freight_cost_(usd),line_item_quantity,line_item_value,weight_captured_kg,freight_cost_usd,delivery_days,estimated_days,is_late,is_damaged,shipment_status
SHP_000126,Ecom Express,India,Mumbai,From RDC,Air,126,2022-03-27,2022-03-27,2022-04-01,2022-04-01,Automotive Parts,Automotive Parts,DDP,110.82,128.8,89,402.85,273.16,128.8,5,7,False,False,Delivered
SHP_000127,DHL,India,Hyderabad,Direct Drop,Sea,127,2022-06-30,2022-06-30,2022-07-12,2022-07-12,Food,Food,CIP,279.03,86.56,194,566.15,172.98,86.56,12,10,True,False,Late
SHP_000128,Ecom Express,India,Chennai,From RDC,Sea,128,2022-01-04,2022-01-04,2022-01-10,2022-01-10,Electronics,Electronics,DDP,183.78,70.14,77,415.92,297.21,70.14,6,8,False,False,Delivered
SHP_000129,DHL,India,Bangalore,Direct Drop,Sea,129,2022-02-25,2022-02-25,2022-03-05,2022-03-05,Food,Food,EXW,198.72,111.15,122,414.71,403.14,111.15,8,6,True,False,Late
SHP_000130,DTDC,India,Ahmedabad,Direct Drop,Ground,130,2023-03-03,2023-03-03,2023-03-20,2023-03-20,Industrial,Industrial,DDP,369.39,137.74,13,680.52,201.3,137.74,17,10,True,False,Late
SHP_000131,XpressBees,India,Mumbai,From RDC,Ground,131,2023-04-26,2023-04-26,2023-05-03,2023-05-03,Apparel,Apparel,CIP,441.31,96.47,66,693.59,356.31,96.47,7,6,True,False,Late
SHP_000132,UPS,India,Chennai,Direct Drop,Air,132,2023-07-03,2023-07-03,2023-07-14,2023-07-14,Apparel,Apparel,DDP,222.19,86.09,28,483.77,205.49,86.09,11,9,True,False,Late
SHP_000133,Ecom Express,India,Surat,Direct Drop,Ground,133,2023-06-21,2023-06-21,2023-06-29,2023-06-29,Automotive Parts,Automotive Parts,CIP,466.95,142.79,61,304.89,326.03,142.79,8,10,False,False,Delivered
SHP_000134,BlueDart,India,Bangalore,Direct Drop,Air,134,2022-09-10,2022-09-10,2022-09-18,2022-09-18,Consumer Goods,Consumer Goods,CIP,391.89,83.16,104,324.43,67.18,83.16,8,8,False,False,Delivered
SHP_000135,Ecom Express,India,Pune,From RDC,Air,135,2022-03-04,2022-03-04,2022-03-11,2022-03-11,Food,Food,EXW,249.5,53.81,47,287.16,57.34,53.81,7,7,False,False,Delivered
SHP_000136,Ecom Express,India,Delhi,From RDC,Sea,136,2023-12-01,2023-12-01,2023-12-06,2023-12-06,Apparel,Apparel,DDP,266.27,39.23,150,305.29,217.71,39.23,5,4,True,False,Late
SHP_000137,Ecom Express,India,Chennai,Direct Drop,Ground,137,2022-05-30,2022-05-30,2022-06-11,2022-06-11,Electronics,Electronics,CIP,428.95,98.14,122,768.49,359.88,98.14,12,10,True,False,Late
SHP_000138,UPS,India,Hyderabad,Direct Drop,Ground,138,2023-06-25,2023-06-25,2023-07-06,2023-07-06,Food,Food,EXW,457.39,139.2,161,839.99,80.72,139.2,11,10,True,False,Late
SHP_000139,FedEx,India,Chennai,Direct Drop,Air,139,2023-02-21,2023-02-21,2023-03-03,2023-03-03,Automotive Parts,Automotive Parts,EXW,261.27,34.29,55,95.04,473.05,34.29,10,7,True,False,Late
SHP_000140,DTDC,India,Jaipur,From RDC,Sea,140,2022-02-23,2022-02-23,2022-03-12,2022-03-12,Medical,Medical,EXW,286.13,125.44,70,677.64,380.19,125.44,17,10,True,False,Late
SHP_000141,FedEx,India,Ahmedabad,From RDC,Sea,141,2023-11-29,2023-11-29,2023-12-03,2023-12-03,Electronics,Electronics,EXW,309.92,89.01,106,202.44,346.08,89.01,4,5,False,False,Delivered
SHP_000142,SafeExpress,India,Mumbai,From RDC,Sea,142,2022-02-18,2022-02-18,2022-02-19,2022-02-19,Food,Food,EXW,32.05,129.33,27,307.92,298.8,129.33,1,3,False,False,Delivered
SHP_000143,SpeedPost,India,Surat,From RDC,Ground,143,2022-10-07,2022-10-07,2022-10-20,2022-10-20,Industrial,Industrial,CIP,429.51,222.56,16,514.93,280.62,222.56,13,10,True,False,Late
SHP_000144,Gati,India,Kolkata,Direct Drop,Air,144,2023-04-25,2023-04-25,2023-05-02,2023-05-02,Electronics,Electronics,DDP,209.49,201.23,25,1083.38,164.83,201.23,7,5,True,False,Late
SHP_000145,Delhivery,India,Pune,From RDC,Sea,145,2022-04-30,2022-04-30,2022-05-03,2022-05-03,Automotive Parts,Automotive Parts,CIP,350.89,47.41,193,246.22,143.76,47.41,3,5,False,False,Delivered
SHP_000146,Amazon Logistics,India,Jaipur,Direct Drop,Sea,146,2023-04-07,2023-04-07,2023-04-11,2023-04-11,Food,Food,EXW,430.32,65.66,6,292.94,314.62,65.66,4,3,True,False,Late
SHP_000147,FedEx,India,Hyderabad,Direct Drop,Sea,147,2023-05-26,2023-05-26,2023-06-02,2023-06-02,Consumer Goods,Consumer Goods,DDP,192.97,57.92,92,181.0,415.62,57.92,7,4,True,False,Late
SHP_000148,FedEx,India,Surat,From RDC,Air,148,2023-11-23,2023-11-23,2023-12-04,2023-12-04,Medical,Medical,DDP,312.16,128.3,36,805.41,278.28,128.3,11,8,True,False,Late
SHP_000149,Gati,India,Mumbai,Direct Drop,Air,149,2023-03-02,2023-03-02,2023-03-05,2023-03-05,Food,Food,EXW,326.55,216.33,71,1715.21,218.16,216.33,3,4,False,False,Delivered
SHP_000150,DHL,India,Delhi,Direct Drop,Ground,150,2023-08-03,2023-08-03,2023-08-07,2023-08-07,Apparel,Apparel,DDP,20.46,141.11,176,623.5,131.09,141.11,4,3,True,False,Late
SHP_000151,DHL,India,Delhi,From RDC,Air,151,2023-01-09,2023-01-09,2023-01-12,2023-01-12,Pharma,Pharma,CIP,405.29,145.96,52,1090.11,340.99,145.96,3,5,False,False,Delivered
SHP_000152,XpressBees,India,Bangalore,From RDC,Sea,152,2023-05-02,2023-05-02,2023-05-08,2023-05-08,Electronics,Electronics,EXW,492.53,34.89,67,179.65,305.76,34.89,6,3,True,False,Late
SHP_000153,UPS,India,Pune,From RDC,Sea,153,2022-10-26,2022-10-26,2022-11-02,2022-11-02,Food,Food,EXW,444.59,149.01,20,1137.06,383.11,149.01,7,4,True,False,Late
SHP_000154,UPS,India,Hyderabad,From RDC,Sea,154,2023-08-14,2023-08-14,2023-08-18,2023-08-18,Automotive Parts,Automotive Parts,EXW,381.86,104.94,52,487.71,151.7,104.94,4,4,False,False,Delivered
SHP_000155,SpeedPost,India,Hyderabad,From RDC,Sea,155,2023-11-07,2023-11-07,2023-11-13,2023-11-13,Apparel,Apparel,CIP,344.06,191.74,98,1396.95,226.09,191.74,6,3,True,False,Late
SHP_000156,XpressBees,India,Jaipur,From RDC,Air,156,2022-03-28,2022-03-28,2022-04-06,2022-04-06,Food,Food,EXW,121.83,127.38,94,665.08,89.28,127.38,9,8,True,False,Late
SHP_000157,BlueDart,India,Kolkata,Direct Drop,Sea,157,2023-07-06,2023-07-06,2023-07-10,2023-07-10,Automotive Parts,Automotive Parts,EXW,86.27,145.08,98,728.94,447.28,145.08,4,6,False,False,Delivered
SHP_000158,SafeExpress,India,Surat,From RDC,Air,158,2023-06-03,2023-06-03,2023-06-09,2023-06-09,Electronics,Electronics,DDP,443.35,93.74,81,470.25,426.54,93.74,6,8,False,False,Delivered
SHP_000159,DHL,India,Pune,Direct Drop,Air,159,2022-11-19,2022-11-19,2022-11-26,2022-11-26,Automotive Parts,Automotive Parts,DDP,401.89,38.06,197,206.19,32.45,38.06,7,7,False,False,Delivered
SHP_000160,DHL,India,Surat,From RDC,Ground,160,2022-01-08,2022-01-08,2022-01-13,2022-01-13,Consumer Goods,Consumer Goods,DDP,496.99,102.99,167,513.08,467.83,102.99,5,3,True,False,Late
SHP_000161,Ecom Express,India,Mumbai,From RDC,Ground,161,2023-02-19,2023-02-19,2023-03-01,2023-03-01,Pharma,Pharma,EXW,59.84,55.83,129,351.18,323.77,55.83,10,7,True,False,Late
SHP_000162,SafeExpress,India,Surat,Direct Drop,Air,162,2022-07-26,2022-07-26,2022-08-01,2022-08-01,Industrial,Industrial,DDP,287.78,96.42,158,377.48,282.02,96.42,6,6,False,False,Delivered
SHP_000163,XpressBees,India,Ahmedabad,Direct Drop,Sea,163,2023-06-24,2023-06-24,2023-06-30,2023-06-30,Medical,Medical,DDP,30.51,87.47,183,434.79,354.55,87.47,6,3,True,False,Late
SHP_000164,Gati,India,Kolkata,Direct Drop,Ground,164,2022-02-12,2022-02-12,2022-02-19,2022-02-19,Industrial,Industrial,EXW,422.44,118.75,99,506.51,146.95,118.75,7,4,True,False,Late
SHP_000165,DTDC,India,Pune,From RDC,Ground,165,2023-05-08,2023-05-08,2023-05-19,2023-05-19,Food,Food,DDP,166.88,83.56,44,600.7,33.37,83.56,11,8,True,False,Late
SHP_000166,SafeExpress,India,Kolkata,From RDC,Ground,166,2023-08-27,2023-08-27,2023-09-02,2023-09-02,Industrial,Industrial,DDP,151.92,119.28,116,434.43,330.59,119.28,6,8,False,False,Delivered
SHP_000167,FedEx,India,Mumbai,From RDC,Ground,167,2022-09-12,2022-09-12,2022-09-16,2022-09-16,Electronics,Electronics,CIP,139.54,100.38,33,505.07,244.96,100.38,4,6,False,False,Delivered
SHP_000168,BlueDart,India,Bangalore,Direct Drop,Sea,168,2023-09-21,2023-09-21,2023-09-29,2023-09-29,Pharma,Pharma,DDP,384.54,51.43,147,195.65,154.48,51.43,8,9,False,False,Delivered
SHP_000169,Ecom Express,India,Jaipur,From RDC,Ground,169,2022-01-13,2022-01-13,2022-01-19,2022-01-19,Pharma,Pharma,EXW,300.19,68.34,85,310.63,46.3,68.34,6,3,True,False,Late
SHP_000170,Amazon Logistics,India,Delhi,From RDC,Air,170,2023-10-07,2023-10-07,2023-10-15,2023-10-15,Electronics,Electronics,DDP,51.62,101.84,200,644.67,273.51,101.84,8,9,False,False,Delivered
SHP_000171,UPS,India,Hyderabad,From RDC,Sea,171,2023-02-23,2023-02-23,2023-03-06,2023-03-06,Apparel,Apparel,DDP,58.64,128.06,133,984.23,299.18,128.06,11,9,True,False,Late
SHP_000172,Amazon Logistics,India,Ahmedabad,From RDC,Sea,172,2022-10-24,2022-10-24,2022-10-28,2022-10-28,Food,Food,EXW,191.67,86.16,45,401.33,314.87,86.16,4,3,True,False,Late
SHP_000173,Amazon Logistics,India,Pune,Direct Drop,Ground,173,2023-09-25,2023-09-25,2023-10-01,2023-10-01,Automotive Parts,Automotive Parts,DDP,196.53,50.63,39,196.67,367.21,50.63,6,7,False,False,Delivered
SHP_000174,FedEx,India,Jaipur,From RDC,Ground,174,2023-07-07,2023-07-07,2023-07-14,2023-07-14,Apparel,Apparel,EXW,191.73,106.26,65,218.37,255.09,106.26,7,7,False,False,Delivered
SHP_000175,UPS,India,Ahmedabad,From RDC,Sea,175,2022-01-20,2022-01-20,2022-01-25,2022-01-25,Industrial,Industrial,CIP,73.57,91.21,88,194.0,419.88,91.21,5,7,False,False,Delivered
SHP_000176,Ecom Express,India,Bangalore,Direct Drop,Ground,176,2023-11-07,2023-11-07,2023-11-09,2023-11-09,Pharma,Pharma,CIP,62.75,129.48,34,316.57,357.91,129.48,2,3,False,False,Delivered
SHP_000177,Amazon Logistics,India,Surat,Direct Drop,Sea,177,2022-06-26,2022-06-26,2022-07-04,2022-07-04,Medical,Medical,DDP,105.11,102.01,91,563.74,443.63,102.01,8,5,True,False,Late
SHP_000178,SpeedPost,India,Kolkata,Direct Drop,Sea,178,2023-08-06,2023-08-06,2023-08-17,2023-08-17,Consumer Goods,Consumer Goods,DDP,183.59,146.49,151,369.95,29.67,146.49,11,7,True,False,Late
SHP_000179,SafeExpress,India,Surat,From RDC,Sea,179,2023-08-26,2023-08-26,2023-08-29,2023-08-29,Apparel,Apparel,CIP,5.98,50.68,131,363.28,206.69,50.68,3,3,False,False,Delivered
SHP_000180,Gati,India,Ahmedabad,Direct Drop,Air,180,2022-11-19,2022-11-19,2022-11-29,2022-11-29,Medical,Medical,CIP,225.81,189.91,79,1188.79,284.54,189.91,10,9,True,False,Late
SHP_000181,Gati,India,Mumbai,From RDC,Ground,181,2022-08-23,2022-08-23,2022-08-31,2022-08-31,Electronics,Electronics,CIP,221.26,85.36,55,330.06,287.43,85.36,8,6,True,False,Late
SHP_000182,SafeExpress,India,Hyderabad,Direct Drop,Air,182,2023-04-27,2023-04-27,2023-05-05,2023-05-05,Medical,Medical,DDP,234.03,147.03,90,340.9,437.24,147.03,8,6,True,False,Late
SHP_000183,Gati,India,Hyderabad,Direct Drop,Ground,183,2022-08-25,2022-08-25,2022-09-02,2022-09-02,Automotive Parts,Automotive Parts,CIP,259.47,117.17,180,536.47,408.03,117.17,8,9,False,True,Delivered
SHP_000184,SafeExpress,India,Hyderabad,Direct Drop,Sea,184,2022-01-22,2022-01-22,2022-01-29,2022-01-29,Automotive Parts,Automotive Parts,CIP,285.46,83.59,198,331.66,445.55,83.59,7,9,False,False,Delivered
SHP_000185,DHL,India,Chennai,Direct Drop,Ground,185,2023-02-09,2023-02-09,2023-02-14,2023-02-14,Consumer Goods,Consumer Goods,DDP,122.63,141.17,27,380.62,227.44,141.17,5,6,False,False,Delivered
SHP_000186,SafeExpress,India,Hyderabad,Direct Drop,Air,186,2022-10-02,2022-10-02,2022-10-07,2022-10-07,Electronics,Electronics,EXW,9.47,110.56,179,428.2,254.63,110.56,5,4,True,False,Late
SHP_000187,BlueDart,India,Delhi,Direct Drop,Ground,187,2022-03-18,2022-03-18,2022-03-30,2022-03-30,Industrial,Industrial,EXW,131.2,84.7,151,209.77,322.04,84.7,12,10,True,False,Late
SHP_000188,Amazon Logistics,India,Jaipur,From RDC,Ground,188,2022-12-02,2022-12-02,2022-12-11,2022-12-11,Pharma,Pharma,CIP,388.74,35.96,67,95.95,312.31,35.96,9,8,True,False,Late
SHP_000189,SpeedPost,India,Hyderabad,Direct Drop,Sea,189,2022-10-15,2022-10-15,2022-10-29,2022-10-29,Consumer Goods,Consumer Goods,EXW,224.44,212.73,43,1299.06,272.69,212.73,14,8,True,False,Late
SHP_000190,Delhivery,India,Surat,From RDC,Ground,190,2022-06-02,2022-06-02,2022-06-11,2022-06-11,Electronics,Electronics,DDP,31.44,42.67,182,210.98,85.91,42.67,9,6,True,False,Late
SHP_000191,SafeExpress,India,Kolkata,From RDC,Air,191,2023-05-20,2023-05-20,2023-05-28,2023-05-28,Apparel,Apparel,CIP,134.97,46.78,185,332.14,37.64,46.78,8,6,True,False,Late
SHP_000192,Ecom Express,India,Jaipur,Direct Drop,Air,192,2023-08-19,2023-08-19,2023-08-25,2023-08-25,Electronics,Electronics,DDP,182.05,77.88,81,607.92,497.54,77.88,6,6,False,False,Delivered
SHP_000193,DTDC,India,Bangalore,From RDC,Ground,193,2023-06-17,2023-06-17,2023-06-29,2023-06-29,Automotive Parts,Automotive Parts,EXW,299.73,225.58,8,705.76,371.25,225.58,12,7,True,False,Late
SHP_000194,DHL,India,Pune,Direct Drop,Air,194,2023-06-15,2023-06-15,2023-06-23,2023-06-23,Medical,Medical,EXW,128.49,60.36,159,330.12,445.51,60.36,8,8,False,False,Delivered
SHP_000195,XpressBees,India,Chennai,From RDC,Sea,195,2022-11-14,2022-11-14,2022-11-22,2022-11-22,Industrial,Industrial,CIP,141.7,99.8,75,358.26,130.22,99.8,8,8,False,False,Delivered
SHP_000196,BlueDart,India,Kolkata,From RDC,Air,196,2023-05-02,2023-05-02,2023-05-12,2023-05-12,Pharma,Pharma,DDP,98.23,83.19,121,651.36,5.05,83.19,10,8,True,False,Late
SHP_000197,Ecom Express,India,Pune,From RDC,Air,197,2023-06-19,2023-06-19,2023-06-30,2023-06-30,Pharma,Pharma,EXW,340.17,46.58,43,297.31,262.24,46.58,11,9,True,False,Late
SHP_000198,DHL,India,Ahmedabad,From RDC,Ground,198,2022-04-25,2022-04-25,2022-04-28,2022-04-28,Electronics,Electronics,CIP,219.66,84.09,189,652.6,316.83,84.09,3,3,False,False,Delivered
SHP_000199,XpressBees,India,Jaipur,From RDC,Sea,199,2022-05-01,2022-05-01,2022-05-13,2022-05-13,Automotive Parts,Automotive Parts,CIP,93.94,31.57,4,235.25,190.11,31.57,12,9,True,False,Late
SHP_000200,DHL,India,Chennai,From RDC,Air,200,2022-09-17,2022-09-17,2022-09-24,2022-09-24,Pharma,Pharma,DDP,281.66,51.24,1,249.81,431.57,51.24,7,8,False,False,Delivered
SHP_000201,FedEx,India,Surat,Direct Drop,Ground,201,2022-08-13,2022-08-13,2022-08-23,2022-08-23,Food,Food,EXW,171.99,121.13,39,779.62,330.02,121.13,10,7,True,False,Late
SHP_000202,UPS,India,Jaipur,From RDC,Ground,202,2023-03-06,2023-03-06,2023-03-13,2023-03-13,Medical,Medical,DDP,497.8,36.18,24,81.91,366.25,36.18,7,7,False,False,Delivered
SHP_000203,Gati,India,Jaipur,From RDC,Ground,203,2023-07-04,2023-07-04,2023-07-11,2023-07-11,Food,Food,CIP,127.68,161.92,195,732.19,190.6,161.92,7,5,True,False,Lost
SHP_000204,BlueDart,India,Pune,From RDC,Sea,204,2022-08-01,2022-08-01,2022-08-07,2022-08-07,Food,Food,DDP,122.8,63.83,125,406.46,181.68,63.83,6,3,True,False,Late
SHP_000205,DTDC,India,Chennai,Direct Drop,Sea,205,2022-04-14,2022-04-14,2022-04-25,2022-04-25,Medical,Medical,CIP,331.14,156.93,137,1224.02,73.71,156.93,11,5,True,False,Late
SHP_000206,Delhivery,India,Kolkata,Direct Drop,Sea,206,2022-03-02,2022-03-02,2022-03-04,2022-03-04,Apparel,Apparel,EXW,233.01,100.39,124,568.79,224.24,100.39,2,3,False,False,Delivered
SHP_000207,Gati,India,Bangalore,Direct Drop,Ground,207,2022-01-21,2022-01-21,2022-02-02,2022-02-02,Medical,Medical,CIP,438.08,226.61,174,753.01,6.21,226.61,12,5,True,False,Late
SHP_000208,UPS,India,Surat,From RDC,Air,208,2022-09-20,2022-09-20,2022-10-01,2022-10-01,Automotive Parts,Automotive Parts,EXW,465.6,66.82,172,298.59,354.49,66.82,11,8,True,False,Late
SHP_000209,DHL,India,Pune,Direct Drop,Ground,209,2022-11-04,2022-11-04,2022-11-08,2022-11-08,Food,Food,EXW,143.68,107.05,66,443.57,249.74,107.05,4,5,False,False,Delivered
SHP_000210,FedEx,India,Chennai,From RDC,Ground,210,2023-01-03,2023-01-03,2023-01-15,2023-01-15,Electronics,Electronics,EXW,122.3,30.72,49,71.29,40.82,30.72,12,10,True,False,Late
SHP_000211,FedEx,India,Delhi,From RDC,Air,211,2022-03-02,2022-03-02,2022-03-05,2022-03-05,Electronics,Electronics,CIP,105.78,80.57,80,428.17,284.88,80.57,3,4,False,False,Delivered
SHP_000212,Delhivery,India,Kolkata,From RDC,Sea,212,2022-02-08,2022-02-08,2022-02-14,2022-02-14,Automotive Parts,Automotive Parts,DDP,200.51,54.24,58,389.9,236.22,54.24,6,3,True,False,Late
SHP_000213,BlueDart,India,Ahmedabad,Direct Drop,Sea,213,2023-02-08,2023-02-08,2023-02-14,2023-02-14,Pharma,Pharma,CIP,93.41,132.25,66,583.06,381.29,132.25,6,7,False,False,Delivered
SHP_000214,SpeedPost,India,Delhi,From RDC,Sea,214,2023-06-30,2023-06-30,2023-07-11,2023-07-11,Pharma,Pharma,CIP,155.94,163.13,55,1258.94,196.17,163.13,11,7,True,False,Late
SHP_000215,Gati,India,Delhi,Direct Drop,Air,215,2023-04-06,2023-04-06,2023-04-14,2023-04-14,Apparel,Apparel,DDP,196.06,198.73,137,921.74,379.9,198.73,8,5,True,False,Late
SHP_000216,FedEx,India,Mumbai,From RDC,Ground,216,2022-09-28,2022-09-28,2022-10-04,2022-10-04,Medical,Medical,DDP,405.93,44.33,118,130.23,248.97,44.33,6,3,True,False,Late
SHP_000217,Ecom Express,India,Hyderabad,From RDC,Air,217,2022-06-08,2022-06-08,2022-06-12,2022-06-12,Apparel,Apparel,CIP,111.63,68.99,113,193.8,8.24,68.99,4,3,True,False,Late
SHP_000218,UPS,India,Bangalore,Direct Drop,Air,218,2023-09-05,2023-09-05,2023-09-12,2023-09-12,Automotive Parts,Automotive Parts,DDP,176.37,40.02,53,307.24,318.3,40.02,7,6,True,False,Late
SHP_000219,UPS,India,Pune,From RDC,Sea,219,2023-04-07,2023-04-07,2023-04-13,2023-04-13,Food,Food,EXW,493.26,90.18,73,367.49,334.82,90.18,6,4,True,False,Late
SHP_000220,BlueDart,India,Surat,From RDC,Sea,220,2022-09-14,2022-09-14,2022-09-22,2022-09-22,Industrial,Industrial,CIP,466.84,89.7,47,512.44,238.43,89.7,8,7,True,False,Late
SHP_000221,Gati,India,Chennai,Direct Drop,Air,221,2023-03-16,2023-03-16,2023-03-23,2023-03-23,Pharma,Pharma,CIP,426.04,127.54,30,631.27,313.82,127.54,7,5,True,False,Late
SHP_000222,SpeedPost,India,Bangalore,Direct Drop,Ground,222,2023-10-30,2023-10-30,2023-11-15,2023-11-15,Automotive Parts,Automotive Parts,EXW,498.9,246.06,112,823.16,240.24,246.06,16,10,True,False,Late
SHP_000223,SafeExpress,India,Ahmedabad,From RDC,Sea,223,2023-10-07,2023-10-07,2023-10-15,2023-10-15,Industrial,Industrial,EXW,149.3,60.15,32,152.14,480.21,60.15,8,8,False,False,Delivered
SHP_000224,XpressBees,India,Ahmedabad,From RDC,Ground,224,2023-02-24,2023-02-24,2023-02-28,2023-02-28,Pharma,Pharma,EXW,100.6,52.38,63,399.75,338.68,52.38,4,6,False,False,Lost
SHP_000225,DHL,India,Chennai,From RDC,Ground,225,2022-11-24,2022-11-24,2022-12-01,2022-12-01,Automotive Parts,Automotive Parts,CIP,497.74,71.94,95,382.07,150.17,71.94,7,4,True,False,Late
SHP_000226,Ecom Express,India,Delhi,From RDC,Ground,226,2023-08-28,2023-08-28,2023-09-06,2023-09-06,Medical,Medical,DDP,135.01,83.8,139,391.69,245.37,83.8,9,8,True,False,Late
SHP_000227,XpressBees,India,Pune,From RDC,Ground,227,2023-11-04,2023-11-04,2023-11-13,2023-11-13,Medical,Medical,CIP,63.65,45.82,158,250.6,141.23,45.82,9,6,True,False,Late
SHP_000228,DTDC,India,Bangalore,From RDC,Air,228,2022-04-15,2022-04-15,2022-04-23,2022-04-23,Pharma,Pharma,DDP,70.21,195.04,1,1269.18,476.2,195.04,8,8,False,False,Delivered
SHP_000229,BlueDart,India,Kolkata,From RDC,Air,229,2022-05-07,2022-05-07,2022-05-19,2022-05-19,Electronics,Electronics,EXW,98.96,37.75,95,81.6,23.82,37.75,12,9,True,False,Late
SHP_000230,BlueDart,India,Hyderabad,Direct Drop,Ground,230,2023-03-24,2023-03-24,2023-04-05,2023-04-05,Automotive Parts,Automotive Parts,DDP,324.79,99.04,191,592.79,220.04,99.04,12,10,True,False,Late
SHP_000231,BlueDart,India,Pune,From RDC,Ground,231,2022-10-07,2022-10-07,2022-10-14,2022-10-14,Apparel,Apparel,DDP,84.45,69.63,70,386.0,8.75,69.63,7,7,False,False,Delivered
SHP_000232,DTDC,India,Chennai,From RDC,Air,232,2023-05-25,2023-05-25,2023-06-07,2023-06-07,Medical,Medical,DDP,368.56,191.26,196,471.31,493.33,191.26,13,6,True,False,Late
SHP_000233,Amazon Logistics,India,Chennai,From RDC,Air,233,2022-01-12,2022-01-12,2022-01-16,2022-01-16,Industrial,Industrial,EXW,142.0,59.67,72,314.13,329.88,59.67,4,5,False,False,Delivered
SHP_000234,BlueDart,India,Pune,From RDC,Air,234,2023-11-07,2023-11-07,2023-11-13,2023-11-13,Industrial,Industrial,CIP,189.81,68.43,55,528.11,436.45,68.43,6,6,False,False,Delivered
SHP_000235,SafeExpress,India,Pune,From RDC,Ground,235,2022-04-20,2022-04-20,2022-05-01,2022-05-01,Apparel,Apparel,CIP,105.9,116.82,46,493.1,449.39,116.82,11,9,True,False,Late
SHP_000236,SpeedPost,India,Bangalore,From RDC,Sea,236,2022-05-28,2022-05-28,2022-06-03,2022-06-03,Automotive Parts,Automotive Parts,DDP,64.54,118.63,157,239.65,437.21,118.63,6,3,True,False,Late
SHP_000237,BlueDart,India,Hyderabad,From RDC,Sea,237,2023-10-21,2023-10-21,2023-10-30,2023-10-30,Electronics,Electronics,DDP,189.09,124.1,4,762.79,360.3,124.1,9,9,False,False,Delivered
SHP_000238,XpressBees,India,Delhi,From RDC,Air,238,2022-07-21,2022-07-21,2022-07-25,2022-07-25,Industrial,Industrial,EXW,478.38,42.06,135,162.39,347.88,42.06,4,5,False,False,Delivered
SHP_000239,UPS,India,Delhi,Direct Drop,Ground,239,2022-05-01,2022-05-01,2022-05-08,2022-05-08,Food,Food,CIP,384.41,52.24,46,110.28,63.57,52.24,7,7,False,False,Delivered
SHP_000240,Gati,India,Kolkata,From RDC,Air,240,2022-09-30,2022-09-30,2022-10-08,2022-10-08,Food,Food,EXW,81.14,213.15,161,943.26,25.9,213.15,8,4,True,False,Late
SHP_000241,BlueDart,India,Chennai,Direct Drop,Sea,241,2022-09-27,2022-09-27,2022-10-05,2022-10-05,Apparel,Apparel,CIP,416.45,58.38,134,336.83,33.05,58.38,8,10,False,False,Delivered
SHP_000242,UPS,India,Surat,From RDC,Ground,242,2022-10-23,2022-10-23,2022-10-30,2022-10-30,Automotive Parts,Automotive Parts,EXW,208.02,49.12,142,194.43,378.88,49.12,7,6,True,False,Late
SHP_000243,Amazon Logistics,India,Mumbai,Direct Drop,Ground,243,2022-10-19,2022-10-19,2022-10-27,2022-10-27,Pharma,Pharma,EXW,98.67,88.67,93,414.83,367.33,88.67,8,5,True,False,Late
SHP_000244,Amazon Logistics,India,Pune,Direct Drop,Sea,244,2022-09-09,2022-09-09,2022-09-13,2022-09-13,Apparel,Apparel,DDP,371.39,110.49,114,658.1,311.97,110.49,4,4,False,False,Delivered
SHP_000245,XpressBees,India,Bangalore,From RDC,Sea,245,2022-05-17,2022-05-17,2022-05-24,2022-05-24,Apparel,Apparel,DDP,264.19,126.14,131,873.65,152.48,126.14,7,7,False,False,Delivered
SHP_000246,Gati,India,Hyderabad,Direct Drop,Sea,246,2023-03-26,2023-03-26,2023-04-04,2023-04-04,Electronics,Electronics,EXW,480.27,179.47,114,860.1,104.71,179.47,9,10,False,False,Delivered
SHP_000247,Ecom Express,India,Surat,Direct Drop,Air,247,2022-11-27,2022-11-27,2022-12-09,2022-12-09,Electronics,Electronics,EXW,89.32,94.36,74,348.4,54.14,94.36,12,9,True,False,Late
SHP_000248,SpeedPost,India,Kolkata,Direct Drop,Sea,248,2022-03-23,2022-03-23,2022-04-02,2022-04-02,Apparel,Apparel,DDP,466.63,100.07,116,651.85,86.04,100.07,10,5,True,False,Late
